"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.34120966765025e-35,1.54823287860475,0.493,0.241,7.76743131436323e-31,"3","Pnp"
1.98145714432561e-49,1.36679653624235,0.674,0.343,6.57388036772907e-45,"3","Tmem119"
4.26860576428147e-33,1.27848780403277,0.475,0.224,1.41619533441566e-28,"3","Rasgef1b"
6.67157956846178e-44,1.25371747891735,0.634,0.312,2.21342995342856e-39,"3","Ppfia4"
6.7738781272331e-48,1.21705613216181,0.692,0.353,2.24736954627212e-43,"3","Vps28"
8.80655199792059e-28,1.19771489535883,0.397,0.17,2.92174975635012e-23,"3","Ptgs1"
2.35728967960688e-43,1.14514155976148,0.721,0.408,7.82077997003173e-39,"3","Tmem176b"
2.37090144089642e-18,1.13401670231328,0.328,0.16,7.86593971046204e-14,"3","Rogdi"
1.1219212933404e-11,1.09953716565848,0.306,0.179,3.72219827491544e-07,"3","Dennd4a"
1.62234852625514e-23,1.07682538216327,0.438,0.224,5.38246570555669e-19,"3","Tmcc3"
8.86516483965226e-28,1.02220865602486,0.562,0.31,2.94119573885143e-23,"3","Tmem176a"
1.63142429460412e-19,1.00327421934901,0.355,0.17,5.41257638220808e-15,"3","Fgd2"
4.80994246156351e-25,0.992319307531065,0.607,0.384,1.59579461047292e-20,"3","Paox"
6.3790181387182e-14,0.979954251039376,0.312,0.162,2.11636684788254e-09,"3","Mfng"
3.29360308416544e-39,0.977821745311458,0.734,0.43,1.09271869523357e-34,"3","Lpcat2"
1.86490260695501e-54,0.977433965835796,0.953,0.72,6.18718737909463e-50,"3","Fcrls"
3.7215310680252e-14,0.950709662933787,0.335,0.183,1.23469236243872e-09,"3","Ophn1"
1.30898743066192e-17,0.94791113423218,0.493,0.31,4.34282759870705e-13,"3","Lap3"
1.38121570801804e-21,0.943987704385834,0.6,0.386,4.58245935449146e-17,"3","Dusp6"
1.72977244093347e-20,0.938760691759492,0.453,0.246,5.73886602728498e-16,"3","Rhoh"
5.82987930353028e-13,0.937530166715134,0.355,0.207,1.93417905653224e-08,"3","Arid5b"
5.21903553548417e-44,0.912851831284694,0.893,0.669,1.73151941960758e-39,"3","Rtcb"
1.05680979068009e-39,0.896188695422385,0.806,0.503,3.50617784253933e-35,"3","Cx3cr1"
4.04794852474922e-12,0.891730728113405,0.382,0.238,1.34298788205605e-07,"3","Klhl24"
1.40372360148717e-13,0.890853879140487,0.35,0.197,4.65713379265397e-09,"3","Pdlim4"
2.72986752886324e-09,0.874120536755985,0.308,0.191,9.05688150050958e-05,"3","2900097C17Rik"
2.56362000173457e-23,0.866222522696989,0.685,0.483,8.50532207975479e-19,"3","Ntpcr"
1.32614443095554e-14,0.848540766688222,0.406,0.239,4.39974937858119e-10,"3","Adap2"
1.47868461256301e-23,0.848062450149232,0.585,0.345,4.9058319391003e-19,"3","Rapsn"
3.91059613439852e-24,0.846069374391474,0.661,0.424,1.2974184795094e-19,"3","Bmyc"
2.18065971189291e-21,0.828598150157633,0.569,0.342,7.23477472614712e-17,"3","Rab3il1"
7.62391177010911e-09,0.824881655203335,0.319,0.208,0.00025293852079691,"3","Rpl36a-ps1"
2.41520871153814e-29,0.820664259771276,0.819,0.608,8.01293794227009e-25,"3","Tmem86a"
2.08721116095232e-19,0.816634891669337,0.56,0.349,6.9247404686915e-15,"3","Cd86"
9.95073120558013e-16,0.808676773668539,0.431,0.25,3.30135409207532e-11,"3","Cpq"
7.50407422246746e-45,0.807772810602784,0.942,0.751,2.48962670478803e-40,"3","Rnase4"
2.14459987892702e-12,0.802661693145869,0.433,0.276,7.11513901831618e-08,"3","Neurl3"
7.95945490869483e-13,0.795996956516955,0.368,0.217,2.64070835505768e-08,"3","Frmd4b"
1.84677961126758e-12,0.787482593856668,0.397,0.243,6.12706071630244e-08,"3","Rin2"
2.00602120022964e-77,0.780267511125865,1,0.959,6.65537653600188e-73,"3","Selenop"
1.61547541989013e-20,0.769850281364628,0.638,0.429,5.35966280056949e-16,"3","Inpp5d"
4.21326902006767e-16,0.768225938591552,0.478,0.296,1.39783626278785e-11,"3","Adap2os"
1.35388143499153e-54,0.767581050953563,0.982,0.857,4.49177243687139e-50,"3","Aif1"
1.10622563013342e-22,0.761813898331371,0.817,0.633,3.67012477309363e-18,"3","Btg2"
1.62752612400058e-16,0.761781758742171,0.56,0.363,5.39964342159672e-12,"3","Lyl1"
2.6463376540736e-17,0.74051158537457,0.578,0.387,8.77975443492e-13,"3","Pla2g15"
3.60919924287855e-10,0.7399692563478,0.429,0.287,1.19742403280982e-05,"3","Socs3"
1.54180640907986e-21,0.735940992976556,0.645,0.413,5.11525112340424e-17,"3","Lrrc25"
1.33033817040187e-11,0.735847243610027,0.467,0.313,4.41366294794227e-07,"3","1700017B05Rik"
2.21411875316533e-13,0.719362863555401,0.433,0.264,7.34578178737663e-09,"3","Ssh2"
1.12227282067826e-19,0.718692438317537,0.681,0.47,3.72336453716427e-15,"3","Ncf1"
3.3490002005793e-18,0.718577634717049,0.629,0.438,1.11109779654619e-13,"3","Igbp1"
2.90645872718069e-11,0.71485775970398,0.35,0.209,9.64275811916736e-07,"3","Klhl6"
4.27578737874889e-14,0.708370784816126,0.538,0.354,1.41857797864752e-09,"3","Ppcdc"
2.46495474203018e-35,0.701327015284748,0.902,0.709,8.17798034763353e-31,"3","AB124611"
6.8639177264961e-10,0.700483380560648,0.353,0.224,2.27724198411961e-05,"3","Cirbp"
3.0883888770167e-09,0.697368179789591,0.319,0.198,0.000102463477772783,"3","Akr1b10"
3.60501097766185e-10,0.697117431791899,0.379,0.245,1.19603449205887e-05,"3","Il4ra"
9.06189337031244e-12,0.695938505796792,0.379,0.231,3.00646436346856e-07,"3","Slamf9"
2.83031926053892e-12,0.681077551043953,0.368,0.216,9.39015021068996e-08,"3","P2ry12"
1.51342314413916e-23,0.678578714449039,0.728,0.508,5.02108396531049e-19,"3","H2-DMa"
