"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.51016632215754e-19,0.756372657412336,0.365,0.163,5.01027880702209e-15,"2","Wdr18"
1.12717109363666e-17,0.756311407831361,0.338,0.152,3.73961553735835e-13,"2","Gtf2f1"
1.34110847846219e-18,0.754335079573371,0.375,0.175,4.44939559899402e-14,"2","Phb"
7.86134069987295e-14,0.753056932990884,0.461,0.28,2.60815700399685e-09,"2","Ccl2"
2.31079936259041e-24,0.752396932318227,0.612,0.327,7.66653904526619e-20,"2","Etfa"
1.5573509595096e-30,0.750434333304155,0.795,0.486,5.16682327836501e-26,"2","Psma4"
4.7312267992363e-29,0.750007043527547,0.826,0.556,1.56967911518263e-24,"2","Tmem106a"
7.79118050371697e-56,0.748866894792042,0.956,0.842,2.58487995571818e-51,"2","Emp3"
5.58718285939456e-18,0.748634151474188,0.421,0.213,1.85365965726133e-13,"2","Psat1"
1.81606447194123e-28,0.74778788593226,0.757,0.47,6.02515709855943e-24,"2","Psmb7"
1.11732114931392e-25,0.747287932883085,0.782,0.542,3.70693637707879e-21,"2","Wdr1"
1.74904579417519e-41,0.745214356181033,0.95,0.789,5.80280923133503e-37,"2","Aprt"
5.44586297795356e-21,0.741560225374253,0.394,0.178,1.80677396019565e-16,"2","Galk1"
4.10506494278642e-17,0.739752194335968,0.356,0.17,1.36193739606825e-12,"2","Nop56"
6.11685194533138e-21,0.73813933233452,0.484,0.243,2.02938796990259e-16,"2","Acadl"
5.07036336065968e-51,0.738022190020178,0.927,0.653,1.68219445216606e-46,"2","Coro1a"
6.20115423790251e-26,0.737582216130821,0.788,0.504,2.05735694150892e-21,"2","Srsf3"
5.28078011453522e-31,0.73431345212621,0.82,0.502,1.75200441859935e-26,"2","Tpm4"
4.05462916060373e-25,0.729386042736724,0.589,0.3,1.3452043166135e-20,"2","Psmd13"
2.26568595406806e-22,0.729184806967781,0.549,0.29,7.51686628981162e-18,"2","Ubl4a"
1.08749485073305e-23,0.726497871307683,0.543,0.281,3.60798166627704e-19,"2","Tubb6"
5.9609396132369e-19,0.725103644143267,0.348,0.153,1.97766093548361e-14,"2","Nudt5"
9.40819936182743e-19,0.723280984084555,0.438,0.217,3.12135830227349e-14,"2","Apex1"
6.04576318134778e-29,0.719148789618097,0.836,0.575,2.00580285067575e-24,"2","Uap1l1"
3.48226665249182e-20,0.718932841371234,0.403,0.183,1.15531160729721e-15,"2","Nubp2"
6.89737383555432e-25,0.71529795854467,0.518,0.243,2.28834171742186e-20,"2","Mrps28"
3.3396367442295e-19,0.714805998555167,0.327,0.141,1.10799128263302e-14,"2","Dera"
4.97723878930719e-24,0.714553988864736,0.551,0.273,1.65129851312845e-19,"2","Psmd6"
3.06598649193778e-17,0.714089765792222,0.319,0.141,1.0172023384302e-12,"2","Eef1akmt1"
1.50965092796587e-44,0.713348048949675,0.937,0.777,5.00856888371236e-40,"2","Atp5g1"
5.56057920120433e-25,0.713286765591054,0.727,0.435,1.84483336158356e-20,"2","Ostc"
9.81805589929802e-20,0.711957846194271,0.625,0.35,3.2573364057101e-15,"2","Fkbp3"
1.76939541301952e-24,0.710948700078768,0.434,0.188,5.87032316177487e-20,"2","Gps1"
2.62437031583668e-26,0.710244255839809,0.79,0.524,8.70687339685134e-22,"2","Mdh1"
1.52716623854705e-15,0.708192563827296,0.302,0.138,5.06667942962754e-11,"2","Hmbs"
1.07708621553491e-19,0.70624999713623,0.665,0.4,3.57344893728018e-15,"2","Snrpd3"
2.55565649782886e-19,0.705592447159121,0.568,0.315,8.47890156284682e-15,"2","Eif1ax"
8.79440285926525e-22,0.705236934121228,0.593,0.324,2.91771903661843e-17,"2","Tmem126a"
9.48857005190961e-18,0.702060981886638,0.468,0.248,3.14802288612205e-13,"2","Hpf1"
8.80998286722662e-32,0.70123276590921,0.834,0.556,2.92288801585978e-27,"2","Mdh2"
2.78133575962292e-19,0.698987694114074,0.386,0.18,9.22763764970096e-15,"2","Csrp1"
1.14172203022659e-13,0.697469315576313,0.369,0.194,3.78789117968277e-09,"2","Uchl3"
1.08905480500982e-38,0.69739973337936,0.985,0.951,3.61315712658109e-34,"2","Cstb"
4.08104382351293e-22,0.696876940730923,0.375,0.16,1.35396790932689e-17,"2","Abhd5"
2.79627549781143e-16,0.696666624468244,0.314,0.143,9.277203219089e-12,"2","Uba5"
3.78440319562244e-15,0.696399537967944,0.327,0.155,1.25555144821166e-10,"2","Coq7"
1.21268303218194e-21,0.69521240090695,0.514,0.257,4.02331849587003e-17,"2","Samm50"
3.43240260302396e-26,0.694005554567857,0.784,0.513,1.13876821160526e-21,"2","Tbcb"
8.18028719852284e-63,0.693900409908939,0.998,0.975,2.71397388385392e-58,"2","Lgmn"
4.56306462615227e-15,0.692780516644008,0.317,0.149,1.51388795101854e-10,"2","Hspbp1"
6.54436032408546e-29,0.691809086825197,0.851,0.592,2.17122242472183e-24,"2","Psma2"
1.31873790953497e-20,0.68936922273974,0.43,0.198,4.37517676246416e-16,"2","Lpcat3"
1.69632594390272e-34,0.689047471125493,0.891,0.606,5.62790058408606e-30,"2","Eno1"
1.42673607091795e-90,0.688345737980253,0.996,0.986,4.73348226248448e-86,"2","Cfl1"
3.5324725987118e-15,0.687961137873884,0.331,0.157,1.17196843407462e-10,"2","Zdhhc6"
1.76532661873626e-15,0.687594824649708,0.371,0.185,5.85682412298128e-11,"2","Snrnp25"
1.36300586620941e-23,0.687524525014053,0.677,0.379,4.52204456232297e-19,"2","Asna1"
1.22962618830863e-47,0.68727561857709,0.939,0.825,4.07953080495153e-43,"2","Psmb6"
7.42410082681295e-23,0.68499474793668,0.715,0.44,2.46309393131173e-18,"2","Ube2n"
1.85455914592672e-31,0.682679163683758,0.887,0.732,6.15287087844106e-27,"2","Gusb"
1.17717171101931e-18,0.682244448906109,0.476,0.243,3.90550258564875e-14,"2","Aga"
1.64302957754434e-25,0.681690556138902,0.625,0.328,5.45107922941886e-21,"2","Adh5"
4.27601521455273e-16,0.681670410476669,0.392,0.195,1.41865356773216e-11,"2","Clpp"
1.64543650469664e-25,0.6814990258878,0.692,0.402,5.45906469163205e-21,"2","Lrrc25"
3.0693368347327e-28,0.680796244547917,0.805,0.545,1.01831388165927e-23,"2","Cope"
2.95344534683634e-23,0.677748699703993,0.715,0.437,9.79864562719891e-19,"2","Cyc1"
2.67219742668005e-14,0.676026853027427,0.344,0.171,8.86554940249642e-10,"2","Erg28"
1.05337738613463e-22,0.6751636245701,0.583,0.31,3.49479015397885e-18,"2","Ddx39b"
3.97802859759692e-17,0.675060097669439,0.432,0.221,1.31979054782473e-12,"2","Hacd2"
3.82835470505092e-25,0.674630616868492,0.805,0.536,1.27013324049475e-20,"2","Uqcrc1"
9.62857118675523e-15,0.672695220185261,0.354,0.176,3.19447106262978e-10,"2","Sfxn1"
6.99094002969449e-18,0.672099911306729,0.356,0.163,2.31938417365174e-13,"2","Snrpa1"
2.97050469941522e-34,0.670394312775489,0.897,0.718,9.85524344124988e-30,"2","Psmd8"
3.86321502526231e-20,0.670371915777136,0.688,0.406,1.28169884893128e-15,"2","Ssb"
3.01533258846113e-15,0.669580190948214,0.325,0.154,1.00039689287375e-10,"2","Tufm"
2.47077075436787e-17,0.668943058793715,0.478,0.257,8.1972761317663e-13,"2","Hax1"
1.09453387163011e-26,0.667688611873305,0.753,0.47,3.63133502590721e-22,"2","Etfb"
3.71457493947701e-22,0.666935616075338,0.434,0.198,1.23238452767029e-17,"2","Uchl5"
1.57270480051243e-16,0.665525036845635,0.327,0.149,5.21776271666009e-12,"2","Ap1m1"
5.23725463999388e-43,0.665105314030711,0.937,0.785,1.73756397191077e-38,"2","Tmed10"
3.32675383386803e-19,0.664018499687437,0.356,0.158,1.1037171194624e-14,"2","Impa1"
2.11251955962615e-19,0.663936083136776,0.463,0.228,7.00870614297168e-15,"2","Snx8"
1.01995761270126e-73,0.662716436531444,0.992,0.954,3.38391337165898e-69,"2","Cd68"
7.0834719564624e-67,0.662702419144567,1,0.995,2.35008349099553e-62,"2","Ctsb"
8.36026698316319e-28,0.66196514326932,0.834,0.556,2.77368577700405e-23,"2","Cycs"
1.78777592139717e-30,0.660995414704372,0.906,0.636,5.93130417441938e-26,"2","Psma3"
2.60091008010125e-18,0.659900241318271,0.382,0.18,8.6290393727519e-14,"2","Snrpa"
8.28168091193117e-18,0.658935707848131,0.44,0.224,2.7476132761514e-13,"2","Med8"
8.65206253314586e-18,0.657443522897868,0.488,0.258,2.8704947866218e-13,"2","Rad23a"
7.97002806364668e-18,0.655062419074518,0.476,0.25,2.64421621067606e-13,"2","Cd180"
1.15692477347601e-22,0.650970656315905,0.792,0.51,3.83832932096137e-18,"2","Cdk4"
7.4231618088849e-15,0.650632810497686,0.558,0.336,2.46278239333374e-10,"2","Lmna"
2.58347979533359e-21,0.648843344946815,0.562,0.296,8.57121091697826e-17,"2","Dbnl"
2.93133585300165e-44,0.648302746131669,0.969,0.852,9.72529295950359e-40,"2","Myl12a"
7.16103859369125e-17,0.647595324373117,0.438,0.227,2.37581777422895e-12,"2","Immt"
1.34108362945169e-19,0.646089959029191,0.572,0.311,4.44931315743186e-15,"2","Emc4"
7.40425650654899e-18,0.645647364684794,0.639,0.385,2.45651018117776e-13,"2","Tbxas1"
