"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,5.00620952294777,0.351,0.009,0,"1","Napsa"
0,4.75628689365086,0.455,0.023,0,"1","F13a1"
0,4.64819183789545,0.629,0.028,0,"1","Cd93"
0,4.21547821918232,0.597,0.026,0,"1","Ahnak"
0,3.97834175364862,0.51,0.036,0,"1","Acp5"
0,3.84107703401387,0.372,0.034,0,"1","Atp6v0d2"
0,3.69549387780374,0.476,0.036,0,"1","Emp1"
0,3.63895005711144,0.416,0.032,0,"1","Hpse"
0,3.59145015488709,0.417,0.028,0,"1","Adgre5"
0,3.56815535535064,0.444,0.035,0,"1","Cd38"
0,3.46309693928731,0.321,0.016,0,"1","Cd24a"
0,3.4554272470466,0.456,0.048,0,"1","Cfp"
0,3.44507685986318,0.454,0.041,0,"1","Iqgap2"
0,3.43361974925242,0.478,0.077,0,"1","Fabp4"
0,3.40134582478062,0.348,0.049,0,"1","Thbs1"
0,3.37665293758421,0.93,0.571,0,"1","Gpnmb"
0,3.30099389497958,0.31,0.065,0,"1","S100a4"
0,3.2121255053682,0.531,0.053,0,"1","Clec12a"
0,3.20204646965496,0.353,0.035,0,"1","Anpep"
0,3.19706996908694,0.563,0.069,0,"1","Myof"
0,3.16777603863288,0.648,0.094,0,"1","Pla2g7"
0,3.14724789134377,0.542,0.104,0,"1","Cd36"
0,3.13785375133027,0.487,0.054,0,"1","S100a10"
0,3.02673039178257,0.621,0.083,0,"1","Mgst1"
0,2.95645576383084,0.423,0.051,0,"1","Clec4d"
0,2.87212096884322,0.886,0.235,0,"1","Ms4a7"
0,2.79375761287738,0.404,0.055,0,"1","Gstm1"
0,2.7831627515785,0.553,0.08,0,"1","Metrnl"
0,2.78168173314562,0.604,0.091,0,"1","Tnfsf13"
0,2.77302943446047,0.331,0.048,0,"1","Il18bp"
0,2.76200321111292,0.957,0.75,0,"1","Fabp5"
0,2.71165947347547,0.436,0.067,0,"1","Ahnak2"
0,2.68434470531236,0.999,0.997,0,"1","Lyz2"
0,2.66084805148113,0.957,0.587,0,"1","Lgals3"
0,2.59444841088629,0.405,0.044,0,"1","AI662270"
0,2.59401596875959,0.776,0.191,0,"1","Smpdl3a"
0,2.56464660724563,0.853,0.247,0,"1","Msrb1"
0,2.48339578508703,0.943,0.435,0,"1","Lgals1"
0,2.47765826947556,0.899,0.345,0,"1","Vim"
0,2.42003595652118,0.564,0.119,0,"1","Ecm1"
0,2.41355412924448,0.374,0.052,0,"1","Aph1c"
0,2.40359523599207,0.337,0.128,0,"1","Mfge8"
0,2.38484234691558,0.43,0.025,0,"1","Anxa1"
0,2.37755834983877,0.669,0.095,0,"1","S100a11"
0,2.37738442804184,0.932,0.5,0,"1","Wfdc17"
0,2.31800003068101,0.586,0.116,0,"1","Gsn"
