"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.16184580195217e-19,1.59803705452016,0.647,0.399,7.43222423312618e-15,"2","Lsp1"
4.90972560851398e-07,1.59423451909069,0.318,0.186,0.00876778799168427,"2","Max"
4.75628051244361e-11,1.59206425397774,0.482,0.315,8.4937657391218e-07,"2","Prdx6"
8.28624433642502e-10,1.58662343534914,0.335,0.177,1.47975751359878e-05,"2","Sqor"
1.98862124027904e-10,1.56351762003939,0.418,0.247,3.5512798108903e-06,"2","Hist1h1e"
6.80349500036684e-09,1.56233995579639,0.365,0.214,0.000121496813716551,"2","Nadk"
9.79872813633473e-25,1.55359477331281,0.671,0.358,1.74985687058666e-20,"2","Slfn2"
1.19325188088926e-07,1.51213460134906,0.388,0.254,0.00213090920889203,"2","Diaph1"
1.2691050615379e-19,1.51015636680286,0.635,0.375,2.26636781889439e-15,"2","Anxa2"
6.26599491366415e-09,1.50575611545402,0.429,0.277,0.000111898137168214,"2","Srpk2"
3.78595597349104e-32,1.46046569843334,0.871,0.679,6.76096017746029e-28,"2","Coro1a"
6.10217273154855e-13,1.45894580025926,0.482,0.288,1.08972600639994e-08,"2","Igsf6"
3.61091010008983e-10,1.45454955699988,0.394,0.227,6.44836325674041e-06,"2","Ethe1"
6.90704009929977e-11,1.44471994848266,0.441,0.264,1.23345922093295e-06,"2","Riok3"
4.50046744000177e-11,1.44077134430843,0.435,0.25,8.03693475435515e-07,"2","St3gal5"
6.49692344322166e-11,1.43002656091951,0.418,0.227,1.16022058849052e-06,"2","Sun2"
3.10187884233462e-11,1.42240638514358,0.641,0.501,5.53933523664116e-07,"2","Grina"
1.37233657342903e-07,1.40250723181879,0.376,0.234,0.00245071865282956,"2","Ncoa4"
6.0452870368684e-08,1.38541527619487,0.406,0.259,0.00107956735904396,"2","Adam8"
1.80094629456589e-09,1.37688376074907,0.518,0.362,3.21612989283577e-05,"2","Hcst"
1.30650673478787e-12,1.37585455380847,0.512,0.305,2.33315972698418e-08,"2","Nfam1"
1.84936253452298e-16,1.37577035653192,0.694,0.54,3.30259161415114e-12,"2","Gpi1"
2.10199063037147e-10,1.36741706132985,0.424,0.248,3.75373486771738e-06,"2","Baz1a"
1.2443314761368e-10,1.35937579126388,0.494,0.309,2.22212715008511e-06,"2","Phf20l1"
1.89453091110056e-20,1.35494085404854,0.718,0.434,3.38325330104338e-16,"2","Iqgap1"
3.98046186624172e-17,1.35322847885479,0.724,0.492,7.10830880073446e-13,"2","Mrpl33"
4.76875929718947e-09,1.33760213993192,0.376,0.215,8.51605035292095e-05,"2","Ppp1r2"
3.30707574058483e-08,1.27846442116254,0.459,0.305,0.00059057758575364,"2","Kdm7a"
9.16715799446966e-08,1.26698571648261,0.365,0.216,0.00163707107465239,"2","Far1"
2.80828442357823e-15,1.25697038601408,0.671,0.499,5.015034323626e-11,"2","Scp2"
8.82617740557255e-07,1.24336759255692,0.424,0.295,0.0157617876108715,"2","C5ar1"
1.10326239451235e-14,1.23154478861871,0.676,0.505,1.97020598412015e-10,"2","Ncf2"
6.47650502064287e-36,1.17784757406883,0.976,0.776,1.1565742665864e-31,"2","Sem1"
8.11162129562319e-11,1.16899813239074,0.506,0.309,1.44857333097239e-06,"2","Fam111a"
6.33389946138675e-24,1.16332209383754,0.9,0.763,1.13110776581444e-19,"2","Lcp1"
1.89223874060091e-47,1.15931891589477,0.994,0.882,3.37915994296511e-43,"2","H3f3a"
2.06937997499642e-08,1.14059961099883,0.482,0.325,0.000369549875934861,"2","Ppp1r12a"
2.98643229858774e-11,1.08267015865288,0.647,0.451,5.33317079881798e-07,"2","Lst1"
4.8446876149351e-11,1.0764030424076,0.624,0.455,8.6516431427511e-07,"2","Pgd"
5.19657917141074e-07,1.07316846326714,0.582,0.468,0.0092800510843053,"2","Ppp1r18"
9.26883941433538e-07,1.05354186829978,0.529,0.422,0.0165522934261201,"2","Mpc2"
2.66662347496364e-06,1.05240593728928,0.553,0.449,0.0476205620159007,"2","Gpsm3"
5.35413393006514e-14,1.04320034779612,0.759,0.591,9.56141237231033e-10,"2","Ostf1"
1.83878095549934e-08,1.04147424323496,0.588,0.469,0.000328369503033072,"2","Sri"
2.13498023821684e-12,1.01087045474072,0.741,0.6,3.81264770940762e-08,"2","Myl12b"
5.97580497643604e-09,0.991602649008346,0.429,0.246,0.000106715925269195,"2","Rcsd1"
3.43547941501947e-07,0.980381928651413,0.559,0.443,0.00613507913934176,"2","Ppp3ca"
5.89173662536763e-07,0.964500129493205,0.8,0.785,0.0105214632655815,"2","H2afz"
1.01361032738158e-18,0.949728477162992,0.735,0.473,1.81010532263802e-14,"2","Ifitm3"
6.67008586017051e-16,0.948275988229324,0.835,0.66,1.19114393290925e-11,"2","Arpc5"
3.40030922025226e-29,0.906650310243388,0.994,0.906,6.07227220552648e-25,"2","Actg1"
2.96159559008262e-12,0.818523243211527,0.776,0.659,5.28881740476954e-08,"2","Actr3"
1.19930587552758e-21,0.782467219050229,0.976,0.897,2.14172043251715e-17,"2","Pfn1"
3.04746629906616e-09,0.759504283704911,0.688,0.519,5.44216531687235e-05,"2","Neat1"
3.50289492375192e-14,0.664661082373164,0.971,0.858,6.25546975483617e-10,"2","Myl6"
1.02571183226148e-11,0.652991837049542,0.865,0.677,1.83171619005256e-07,"2","Pkm"
4.80938097566904e-09,0.640365771686746,0.876,0.787,8.58859254634977e-05,"2","Arpc3"
5.94657332828844e-08,0.611295343296551,0.812,0.745,0.00106193906496575,"2","Ptprc"
4.50882044495945e-13,0.581933415706963,0.988,0.958,8.05185155060858e-09,"2","Cd52"
1.97796491520105e-06,0.53908992304017,0.741,0.651,0.0353224974556603,"2","Ndufb1-ps"
