"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.7475825062314e-25,0.661075189652538,1,0.995,6.69243283962803e-21,"3","Rps3a1"
3.35239779359321e-12,0.660495696742021,0.969,0.869,5.98671197979876e-08,"3","Npm1"
6.79600758584019e-29,0.660136960671045,1,0.999,1.21363103467934e-24,"3","Rpl27a"
4.26493441203298e-34,0.658457484448168,1,0.999,7.6163198730085e-30,"3","Rpl23"
1.32898091606897e-08,0.649847471060563,0.892,0.791,0.000237329411991597,"3","Uba52"
8.67613452290281e-13,0.642347583264765,0.977,0.897,1.54938410309998e-08,"3","Pfn1"
1.58385266320696e-12,0.634489726747043,0.946,0.901,2.82844408595499e-08,"3","Rpl4"
2.18616774680109e-19,0.632038461549542,1,0.976,3.90405836223738e-15,"3","Rack1"
2.08636092171602e-18,0.631659198164244,0.992,0.978,3.72582333400047e-14,"3","Rpl23a"
7.28449617678388e-07,0.620917867687196,0.792,0.733,0.0130086532725006,"3","Serbp1"
2.1641848545334e-14,0.600170477073073,0.992,0.966,3.86480131322575e-10,"3","Rpl36a"
1.87244848557011e-06,0.596007808723265,0.838,0.737,0.033438185055311,"3","Nsa2"
7.62970514339982e-19,0.59076589036219,1,0.978,1.36251274450834e-14,"3","Rpl5"
1.00907330099732e-19,0.589627430467738,1,0.998,1.80200310092102e-15,"3","Rpl37a"
1.38604249903702e-22,0.578747818429346,1,0.993,2.47519469478031e-18,"3","Rpl11"
3.68926446934042e-24,0.574040737782743,1,0.999,6.58828848934813e-20,"3","Rplp1"
8.19910138134193e-16,0.552671507106002,1,0.982,1.46419552468004e-11,"3","Rpl24"
7.51554789935895e-12,0.549820525930823,0.992,0.983,1.34212654386752e-07,"3","Rps26"
4.46458535929048e-15,0.529790518606356,0.992,0.975,7.97285653462094e-11,"3","Rpl3"
2.6019935664707e-24,0.52912979074529,1,0.998,4.64664011100338e-20,"3","Rps9"
2.58134021526893e-19,0.526446529989006,1,0.997,4.60975735642726e-15,"3","Rpl37"
1.39029434174749e-07,0.523065433291578,0.877,0.763,0.00248278763549267,"3","Gas5"
1.10433548778697e-18,0.514438226406966,1,0.995,1.97212231408997e-14,"3","Rps4x"
2.02167167213525e-13,0.504625941213479,1,0.973,3.61030127209913e-09,"3","Rpl29"
2.60209180073274e-18,0.493908100662171,0.992,0.992,4.64681553774853e-14,"3","Rps15"
3.46955806892143e-30,0.488994967221356,1,1,6.19593679947989e-26,"3","Tpt1"
1.06854991423799e-15,0.481955105872975,0.992,0.985,1.90821643684621e-11,"3","Rpl7"
1.29346065604172e-09,0.473597755304464,0.969,0.949,2.3098620395593e-05,"3","Eef1b2"
6.24238341831898e-14,0.469611096261131,0.992,0.985,1.1147648308434e-09,"3","Rpl15"
2.69939566199038e-08,0.465904993801205,0.962,0.907,0.000482058077318242,"3","Rpl36al"
6.75294906392456e-15,0.45215874990166,1,0.999,1.20594164383565e-10,"3","Rps12"
2.24396060736899e-14,0.445657199024483,1,0.997,4.00726485263954e-10,"3","Rpl21"
1.54497147609416e-13,0.444350448876787,1,0.992,2.75901006200895e-09,"3","Rps28"
8.85702888363713e-10,0.440214782896001,1,0.964,1.58168821803992e-05,"3","Ppia"
7.72909368300809e-07,0.435892288514598,0.969,0.93,0.0138026154991158,"3","Rpl35"
6.64483540730307e-17,0.434632444787401,1,0.998,1.18663470703618e-12,"3","Rpl35a"
4.34039954957402e-07,0.430167215352379,0.962,0.911,0.00775108551562929,"3","Naca"
9.99151310894601e-18,0.405499753399457,1,0.999,1.78428441099558e-13,"3","Rps27a"
7.53912985282341e-07,0.404931034545044,0.969,0.858,0.013463378091172,"3","Myl6"
8.73800284000348e-16,0.391559267268747,1,0.998,1.56043254716782e-11,"3","Rps8"
7.24533781823585e-10,0.383887520400167,0.992,0.992,1.29387242758056e-05,"3","Rpl28"
4.51588215182104e-08,0.377477542379836,0.985,0.94,0.000806446234672201,"3","H2-D1"
2.81659889475405e-13,0.372441725224559,1,0.997,5.02988230625178e-09,"3","Rpl26"
9.2740769528031e-07,0.359454136596724,0.977,0.95,0.0165616466223158,"3","Eif1"
4.91359297911135e-13,0.348328142985658,1,0.991,8.77469434209706e-09,"3","Rpl6"
9.46810976442029e-11,0.336275622092763,1,0.997,1.69081504173018e-06,"3","Rpl41"
7.67972239910895e-08,0.334601663063967,0.977,0.958,0.00137144482603288,"3","Ubb"
4.75312901230945e-08,0.327827296562969,0.992,0.967,0.000848813779018221,"3","Rpl7a"
7.80915474744609e-13,0.300934864592455,1,0.999,1.39455885479892e-08,"3","Eef1a1"
