"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,14.1048618969855,0.327,0,0,"4","Sox18"
0,13.6185431577418,0.418,0,0,"4","Foxq1"
0,13.0513513049422,0.7,0.001,0,"4","Cldn5"
0,13.0303730073679,0.382,0,0,"4","Cyyr1"
0,13.0269993339368,0.364,0,0,"4","Car4"
0,13.022314031897,0.3,0,0,"4","Srarp"
0,12.9729866996938,0.627,0.001,0,"4","Slco1a4"
0,12.9600128694996,0.582,0,0,"4","Slco1c1"
0,12.8168432102574,0.364,0,0,"4","Tmem252"
0,12.577396680073,0.736,0.002,0,"4","Ly6c1"
0,12.4987026074514,0.473,0,0,"4","Cavin2"
0,12.4944377366334,0.364,0,0,"4","Palmd"
0,12.3408035679861,0.464,0,0,"4","Plat"
0,12.1913398788669,0.509,0,0,"4","Ltbp4"
0,12.0774991397503,0.673,0.001,0,"4","Ptprb"
0,11.9705691633844,0.709,0.001,0,"4","Timp3"
0,11.9637350080186,0.618,0.001,0,"4","Spock2"
0,11.9221848035524,0.455,0,0,"4","Sorbs2"
0,11.9143387719459,0.682,0.001,0,"4","Adgrf5"
0,11.855950153244,0.591,0.001,0,"4","Adgrl4"
0,11.8242886398368,0.455,0,0,"4","Emcn"
0,11.7813080063078,0.364,0,0,"4","Sox17"
0,11.6414304869694,0.345,0,0,"4","Myl9"
0,11.5978636380466,0.473,0.001,0,"4","Ccdc141"
0,11.5934028649297,0.473,0,0,"4","Podxl"
0,11.5838275021827,0.382,0.001,0,"4","Vtn"
0,11.4863687265465,0.573,0.001,0,"4","Cxcl12"
0,11.4686120837135,0.609,0.001,0,"4","Tm4sf1"
0,11.4609141422494,0.8,0.002,0,"4","Igfbp7"
0,11.4419445955313,0.536,0.002,0,"4","Rgs5"
0,11.4095155069815,0.318,0,0,"4","Nr2f2"
0,11.39180590386,0.327,0,0,"4","Foxc1"
0,11.3671462116771,0.5,0.001,0,"4","Fermt2"
0,11.3474962178076,0.3,0,0,"4","Bcam"
0,11.3217294555945,0.3,0,0,"4","Gjc1"
0,11.1663265191302,0.8,0.003,0,"4","Ptn"
0,11.1427795094386,0.673,0.003,0,"4","Jcad"
0,11.1078245017485,0.391,0.001,0,"4","Nebl"
0,11.0907741931519,0.573,0.001,0,"4","Esam"
0,11.0435889029452,0.436,0.001,0,"4","Col4a2"
0,11.0220298177025,0.636,0.001,0,"4","Itih5"
0,11.0028431910549,0.364,0,0,"4","Tek"
0,10.9747775895909,0.618,0.001,0,"4","Mal"
0,10.9505728964089,0.364,0.002,0,"4","Mgp"
0,10.921129788813,0.327,0,0,"4","Apcdd1"
0,10.8750948518779,0.718,0.004,0,"4","Itm2a"
0,10.4809040143181,0.709,0.002,0,"4","Crip2"
0,10.4291966597336,0.4,0.001,0,"4","Serpinh1"
0,10.4128681664042,0.391,0.001,0,"4","Synm"
0,10.219794968656,0.309,0,0,"4","Tgfbr3"
0,10.1879665284869,0.418,0.001,0,"4","Ptprg"
0,10.0486236116826,0.518,0.003,0,"4","Col4a1"
0,9.97613143918869,0.473,0.001,0,"4","Pakap.1"
0,9.86529163101798,0.364,0.001,0,"4","Sema7a"
0,9.78602163726449,0.382,0.001,0,"4","Cavin3"
0,9.59352904808422,0.391,0.002,0,"4","Sema3c"
