"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,11.7510244071637,0.518,0,0,"7","Slc35f1"
0,11.5000649458157,0.301,0,0,"7","Lrrtm3"
0,11.0369094689987,0.398,0.001,0,"7","Pcdh15"
0,10.7509537237592,0.301,0,0,"7","Dscaml1"
0,10.6261333687477,0.373,0,0,"7","Susd5"
0,10.3341377071377,0.759,0.002,0,"7","Gpr17"
0,10.2146258222351,0.337,0.001,0,"7","Igsf21"
0,10.173664042113,0.783,0.003,0,"7","C1ql1"
0,10.1587403816711,0.41,0.001,0,"7","Tnr"
0,10.1190249526211,0.723,0.002,0,"7","Sox10"
0,9.95892018873446,0.41,0.001,0,"7","Ugt8a"
0,9.77607565650455,0.53,0.002,0,"7","Neu4"
0,9.77503347291259,0.627,0.002,0,"7","Gjc3"
0,9.68631218986975,0.554,0.002,0,"7","Matn4"
0,9.65875876490138,0.446,0.002,0,"7","3110035E14Rik"
0,9.54911981268079,0.386,0.001,0,"7","Ascl1"
0,9.5451771583727,0.434,0.001,0,"7","Rlbp1"
0,9.5384812442383,0.795,0.004,0,"7","Lhfpl3"
0,9.48273026778824,0.735,0.003,0,"7","Pdgfra"
0,9.3366243398133,0.687,0.003,0,"7","Olig2"
0,9.30956056086077,0.867,0.008,0,"7","Cspg5"
0,9.28769503723941,0.373,0.001,0,"7","3632451O06Rik"
0,9.28749588274749,0.301,0.001,0,"7","Asic1"
0,9.28432862075654,0.518,0.002,0,"7","Sema3d"
0,9.25300573153555,0.494,0.001,0,"7","Dscam"
0,9.2076848410849,0.988,0.017,0,"7","Olig1"
0,9.18472160394714,0.422,0.002,0,"7","Grm5"
0,9.04492193970427,0.614,0.002,0,"7","Gria2"
1.33428192399488e-275,9.03984046265769,0.386,0.005,2.04318591021336e-271,"7","Serpina3n"
0,8.92086403425068,0.398,0.001,0,"7","Arpp21"
0,8.84462285972698,0.627,0.004,0,"7","Ncald"
0,8.78654079360889,0.482,0.002,0,"7","Gria4"
0,8.74848966820614,0.663,0.003,0,"7","Gng3"
4.10486354631922e-237,8.56262115149479,0.301,0.003,6.28577754847863e-233,"7","Syt4"
0,8.55306505048211,0.325,0.001,0,"7","Emid1"
0,8.48765706011574,0.795,0.009,0,"7","Gap43"
0,8.43733694329601,0.506,0.004,0,"7","Gria3"
0,8.42568825589248,0.928,0.012,0,"7","Ptprz1"
0,8.42028965719501,0.313,0.001,0,"7","Rprm"
0,8.37849076807426,0.976,0.015,0,"7","Vcan"
0,8.34354290649883,0.807,0.008,0,"7","Scrg1"
0,8.33980712021658,0.458,0.004,0,"7","Ank3"
0,8.32676920959866,0.361,0.002,0,"7","Grin3a"
0,8.32367906956739,0.434,0.003,0,"7","1810041L15Rik"
0,8.32127731896471,0.386,0.003,0,"7","Tubb3"
0,8.29418455779374,0.422,0.002,0,"7","Brinp3"
0,8.16020820939963,0.554,0.004,0,"7","Anks1b"
0,8.12330391050357,0.386,0.002,0,"7","Ncam2"
0,8.05633596253929,0.47,0.004,0,"7","Mmp16"
0,7.97558074383233,0.494,0.008,0,"7","Bcas1"
0,7.89572598880356,0.518,0.004,0,"7","Stmn3"
0,7.79889112488893,0.458,0.004,0,"7","Col9a3"
0,7.76490021943742,0.518,0.004,0,"7","Pcdh10"
0,7.76391235987775,0.602,0.006,0,"7","Dpysl3"
4.57059199595961e-286,7.6776415865474,0.373,0.004,6.99894752341295e-282,"7","Cldn11"
0,7.66080871461737,0.53,0.006,0,"7","Pcdh17"
0,7.59205700008243,0.398,0.003,0,"7","Ncan"
2.33206982270931e-259,7.56305325491344,0.349,0.004,3.57109851951476e-255,"7","Col11a1"
2.60896244161434e-286,7.55967004235167,0.373,0.004,3.99510418684404e-282,"7","Sox11"
6.04967178175932e-275,7.49675509620686,0.349,0.003,9.26386239940805e-271,"7","2810468N07Rik"
1.74508595253164e-292,7.48479458187061,0.349,0.003,2.6722501191117e-288,"7","Map7d2"
0,7.45797132258626,0.446,0.005,0,"7","Nsg1"
0,7.42910528065167,0.699,0.012,0,"7","Mapt"
3.39312044738282e-254,7.3961667961911,0.301,0.003,5.19588534107732e-250,"7","Dpp6"
2.2126715846077e-221,7.39435662277652,0.301,0.003,3.38826399750977e-217,"7","Syn2"
0,7.37023654828171,0.446,0.005,0,"7","Traf4"
0,7.3127581236018,0.783,0.013,0,"7","Cntn1"
1.48951520450489e-268,7.24378286776272,0.422,0.006,2.28089463265833e-264,"7","Nlgn2"
1.01099669204159e-244,7.19151110173035,0.313,0.003,1.54813923452329e-240,"7","Podxl2"
1.27745364565837e-245,7.18105310081973,0.361,0.005,1.95616476759666e-241,"7","Apba2"
6.8724600538679e-149,7.16209072675221,0.313,0.008,1.05237980804879e-144,"7","Tubb4a"
0,7.12956384003458,0.663,0.011,0,"7","Bex2"
4.04193259953469e-284,7.11549085721076,0.386,0.004,6.18941138966748e-280,"7","Lrrc4b"
0,7.08354949696837,0.47,0.005,0,"7","Fam19a5"
0,7.04445585134694,0.614,0.009,0,"7","Nrxn2"
0,7.02403891542677,0.47,0.005,0,"7","Snx22"
5.40448971879581e-264,7.02357285502781,0.349,0.004,8.27589510639203e-260,"7","Cmtm5"
6.2916001474835e-272,7.01570972331728,0.337,0.003,9.63432730584149e-268,"7","Lrrn1"
0,6.95680275297133,0.542,0.007,0,"7","Fxyd6"
0,6.94073022873408,0.711,0.015,0,"7","Pllp"
5.49927018053134e-299,6.86651581945617,0.518,0.009,8.42103242744764e-295,"7","Clip3"
5.56113665857019e-302,6.85796928947587,0.398,0.004,8.51576856526854e-298,"7","Cadm2"
