"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,10.9864981723931,0.716,0.003,0,"8","Alox15"
0,10.5567284580894,0.343,0,0,"8","Serpinb2"
0,10.1166699169835,0.328,0.001,0,"8","Timd4"
0,9.85945297216487,0.672,0.004,0,"8","Prg4"
0,9.8458217368457,0.433,0.001,0,"8","Selp"
0,8.80774110491359,0.866,0.019,0,"8","Fcna"
3.66261293962013e-160,8.62511491095515,0.343,0.007,5.6085591944403e-156,"8","Cxcl13"
4.62447319469016e-276,8.19614239082383,0.373,0.003,7.08145580302905e-272,"8","Ltbp1"
2.87403518209195e-290,7.98437250106696,0.418,0.004,4.4010100743374e-286,"8","F5"
7.78257646231011e-73,7.78495163756498,0.582,0.061,1.19174593367355e-68,"8","Slpi"
5.73155985150295e-259,7.61213665787822,0.373,0.004,8.77673760060647e-255,"8","Ptgis"
0,7.49474026839063,0.478,0.005,0,"8","Ccl24"
5.47441023135053e-125,7.22008744422924,0.701,0.05,8.38296438726706e-121,"8","Saa3"
3.97959353767322e-271,6.89097899529137,0.433,0.005,6.09395158423901e-267,"8","Serpinb10"
2.17681879588925e-168,6.58657519000473,0.746,0.041,3.33336262214521e-164,"8","C4b"
3.98146084909541e-215,6.53591675796624,0.418,0.007,6.0968109982198e-211,"8","Ms4a8a"
2.0751322383767e-174,6.30481772780524,0.537,0.018,3.17764999662624e-170,"8","Padi4"
2.4717724391952e-42,5.84768235773775,0.493,0.073,3.78502513613961e-38,"8","Lyz1"
6.66608963064024e-184,5.68700298752998,0.567,0.019,1.02077830513994e-179,"8","Fgfr1"
1.89307207193876e-186,5.63736947292389,0.761,0.037,2.89886126375982e-182,"8","Ednrb"
6.43832322052616e-136,5.42287620429665,0.567,0.028,9.8590043475917e-132,"8","Lrg1"
6.50118292131366e-86,5.2932217068204,0.851,0.125,9.95526140740761e-82,"8","Emilin2"
2.93579687958415e-82,5.13793440293954,0.896,0.151,4.4955857617072e-78,"8","Cfp"
4.04775357063017e-41,5.05141925576597,0.343,0.035,6.19832504270598e-37,"8","Mrc1"
6.85227935423778e-111,4.99883086030294,0.612,0.042,1.04928953751443e-106,"8","Icam2"
2.55998573934643e-89,4.66931906772179,0.373,0.018,3.92010616266119e-85,"8","Calml4"
8.16870921736375e-51,4.60922701045058,0.552,0.077,1.25087444245491e-46,"8","Hgsnat"
5.93773600936202e-48,4.5863109075088,0.478,0.059,9.09245515113606e-44,"8","F10"
9.08765345874402e-38,4.50709525001786,0.851,0.346,1.39159237413747e-33,"8","Fn1"
2.46639103287378e-70,4.44702053652459,0.478,0.04,3.77678458863962e-66,"8","Flnb"
1.46390000424477e-73,4.42480466325999,0.821,0.133,2.24167007650001e-69,"8","Gda"
1.20954605657591e-45,4.20336200962354,0.94,0.328,1.8521778764347e-41,"8","Pf4"
1.13684997959387e-75,4.15899471580007,0.552,0.049,1.74085837375209e-71,"8","Mcemp1"
8.39912829816778e-42,4.0171421880147,0.612,0.115,1.28615851629843e-37,"8","Thbs1"
1.96762758751402e-41,4.00224389206054,0.373,0.041,3.01302812476021e-37,"8","Dok2"
7.00549982711447e-55,3.92796258028097,0.343,0.025,1.07275218852604e-50,"8","Fam43a"
1.57532412300268e-54,3.86543465188,0.582,0.077,2.412293829554e-50,"8","F630028O10Rik"
6.69166819511189e-112,3.68256514900772,0.433,0.019,1.02469515071748e-107,"8","Prtn3"
2.20770440745258e-41,3.68208187473961,0.388,0.043,3.38065775913213e-37,"8","Pde2a"
2.03615836962421e-37,3.6553259619386,0.91,0.387,3.11796931140555e-33,"8","Ccl6"
3.6232998294981e-25,3.65479866655888,0.328,0.05,5.54835902891044e-21,"8","Engase"
5.19052105316993e-22,3.44831903162277,0.403,0.087,7.94824488871911e-18,"8","Itsn1"
1.56360407288233e-30,3.38946821131011,0.313,0.038,2.39434691680472e-26,"8","Clec4a1"
4.70440737213667e-39,3.35899043468219,0.463,0.066,7.20385900895288e-35,"8","Cgnl1"
2.10285149893388e-29,3.26177831229746,0.776,0.311,3.22009650031745e-25,"8","Fam46a"
7.44119832143047e-36,3.25252190024892,0.821,0.283,1.13947069896065e-31,"8","Ecm1"
9.3359446047867e-14,3.17595165808304,0.313,0.079,1.42961319733099e-09,"8","Dapk1"
1.45599925522894e-14,3.10398944436711,0.313,0.075,2.22957165953207e-10,"8","Cd300ld"
2.72535283533698e-36,3.09465421711166,0.806,0.236,4.17333279675151e-32,"8","Ccl9"
3.44398744433824e-41,3.03415357597525,0.97,0.391,5.27377797351515e-37,"8","Ifitm2"
4.15724821619315e-46,3.01531205733319,0.373,0.036,6.36599419345657e-42,"8","Fabp7"
1.00753146410616e-15,2.984040373425,0.328,0.076,1.54283293098576e-11,"8","Bst1"
7.01349837911828e-13,2.97333709866269,0.373,0.117,1.07397700679438e-08,"8","Ehd1"
1.21522091768456e-30,2.96995218654132,0.582,0.133,1.86086779125036e-26,"8","Add3"
1.07304683873954e-21,2.95300541233224,0.403,0.084,1.64315662416185e-17,"8","Grk6"
1.02147177518388e-24,2.93605172053199,0.672,0.236,1.56417972933908e-20,"8","Acly"
4.84683624019042e-35,2.92997795975243,0.925,0.407,7.42196033460359e-31,"8","Ltc4s"
7.90262699063823e-24,2.86032743169221,0.313,0.047,1.21012927107643e-19,"8","Hp"
6.44463012433897e-24,2.82496117331605,0.537,0.141,9.86866210940026e-20,"8","Pygl"
9.5346311228528e-24,2.75639947746096,0.388,0.07,1.46003806384245e-19,"8","Ceacam1"
2.1298663758472e-23,2.7381278214667,0.612,0.19,3.26146438133482e-19,"8","Cd97"
5.1987604154094e-14,2.70163064016171,0.373,0.103,7.96086182411641e-10,"8","Pilra"
2.00911569603148e-34,2.6371063384874,1,0.7,3.07655886533301e-30,"8","Wfdc17"
2.31810853612206e-16,2.6258357540772,0.552,0.194,3.54971960136372e-12,"8","F13a1"
1.36004116595268e-24,2.61966242130536,0.657,0.213,2.08263103742334e-20,"8","Pirb"
5.75236988929418e-29,2.61680386439305,0.851,0.332,8.80860401147618e-25,"8","Ahnak"
1.13339700629469e-20,2.61273121218742,0.552,0.163,1.73557083573907e-16,"8","Clec4d"
1.93363729927984e-15,2.57103926097351,0.373,0.095,2.96097879638723e-11,"8","AI467606"
4.49676885038505e-10,2.55744101783998,0.433,0.176,6.88590214059462e-06,"8","Fcgrt"
1.48528682021766e-25,2.54503847348292,0.716,0.254,2.2744197077993e-21,"8","Msr1"
1.01917584462111e-18,2.5200832379429,0.716,0.327,1.5606639708683e-14,"8","Sdc3"
4.25909235072524e-10,2.49301961537781,0.358,0.125,6.52194811666557e-06,"8","Elovl5"
2.29074130563124e-14,2.48829781260029,0.433,0.136,3.50781216131312e-10,"8","Camkk2"
1.19553995384253e-21,2.48376769410295,0.433,0.093,1.83073033131906e-17,"8","Ccr1"
1.69435445180177e-24,2.43925660603109,0.806,0.387,2.59456497204405e-20,"8","Cebpb"
2.24830688737294e-22,2.43650647598677,0.821,0.479,3.44283233663418e-18,"8","Tagln2"
1.97179714251937e-23,2.41921856519236,0.761,0.299,3.0194129643399e-19,"8","Klf2"
3.34559080838174e-15,2.3700661062084,0.507,0.176,5.12310320487496e-11,"8","Fabp4"
7.65240754305074e-19,2.35107659471386,0.552,0.172,1.17181316706736e-14,"8","St3gal5"
3.49070575108815e-15,2.33449930229507,0.493,0.163,5.34531771664128e-11,"8","Evi5"
1.61132349146855e-28,2.3341434501197,0.955,0.625,2.46741966248579e-24,"8","Crip1"
6.68433730939093e-23,2.32406713422809,0.716,0.262,1.02357257218703e-18,"8","S100a10"
8.73953873195241e-16,2.32200223775116,0.627,0.282,1.33828556602387e-11,"8","Idh1"
8.72580419641836e-15,2.28205151606238,0.463,0.149,1.33618239659754e-10,"8","Cmklr1"
8.56247685186468e-25,2.26940928242682,0.433,0.08,1.31117208032604e-20,"8","Klf9"
1.48594930473648e-32,2.25050283110774,1,0.568,2.27543417034296e-28,"8","Ifitm3"
3.54223693778734e-24,2.24348501289609,0.478,0.106,5.42422742283375e-20,"8","Cd5l"
1.93147252293196e-11,2.18664887054243,0.567,0.284,2.95766387436571e-07,"8","Man2a1"
2.95828257925396e-16,2.14540036204299,0.463,0.134,4.53001811361158e-12,"8","Cd36"
8.40692887955345e-10,2.08190405131317,0.343,0.114,1.28735301932602e-05,"8","Mlxipl"
4.07972443627705e-30,2.08018303924248,0.896,0.353,6.24728202927105e-26,"8","Pltp"
1.11849966333703e-23,2.04362903663238,0.896,0.528,1.71275853446799e-19,"8","Cybb"
4.09292091273214e-14,2.03994968936579,0.582,0.237,6.26748979366673e-10,"8","Nupr1"
4.54099497742853e-09,2.03161145752156,0.343,0.119,6.95362560893631e-05,"8","Mndal"
8.07896432441549e-21,2.02041976091354,0.776,0.337,1.23713180699774e-16,"8","Gmfg"
6.14836851241131e-11,2.0097347753617,0.448,0.172,9.41499670305544e-07,"8","Itga4"
5.34832636994677e-10,1.99024525530013,0.478,0.198,8.18989217029948e-06,"8","Mfsd5"
3.06949215165092e-13,1.98460787763983,0.672,0.344,4.70031333182305e-09,"8","Cfh"
1.37155857167842e-20,1.97740929428347,0.851,0.474,2.10026764081117e-16,"8","Smpdl3a"
2.22897249627598e-07,1.93140570128382,0.493,0.277,0.00341322558354741,"8","Cd44"
5.03865958085459e-07,1.92852190562243,0.493,0.308,0.00771569941616263,"8","Snx2"
3.04322014787495e-07,1.91931584317336,0.403,0.192,0.00466008301244091,"8","Stom"
1.94085539096964e-08,1.9088095703676,0.418,0.18,0.000297203186019181,"8","Cd38"
3.34582402145663e-08,1.90636811821535,0.313,0.11,0.000512346032405653,"8","Unc119"
1.97815849345931e-20,1.90115201959069,0.567,0.159,3.02915410103424e-16,"8","S100a4"
2.91797076621193e-08,1.8257222058038,0.657,0.493,0.000446828863430033,"8","Itga6"
1.18284713805334e-09,1.82159127122955,0.507,0.25,1.81129382250108e-05,"8","Ap2a2"
1.00277106505104e-15,1.81949361399819,0.821,0.571,1.53554333191265e-11,"8","Itgam"
3.14451984315234e-07,1.79808545727475,0.388,0.173,0.00481520323581917,"8","Xdh"
9.85169181676469e-08,1.7939252444974,0.403,0.174,0.00150858956790118,"8","Notch2"
3.18039023457092e-08,1.77983731343832,0.522,0.277,0.000487013156619846,"8","Ccdc50"
4.38454606590514e-13,1.77717257136538,0.806,0.54,6.71405539072054e-09,"8","Itgb1"
3.87214877877119e-07,1.74678231424418,0.478,0.256,0.00592942142493233,"8","Dusp1"
2.96358919663814e-12,1.74099024228559,0.791,0.517,4.53814413681198e-08,"8","Emr1"
9.27657676804562e-10,1.72545570815743,0.597,0.326,1.42052220049083e-05,"8","Flna"
7.11953507937393e-21,1.71630633998374,0.985,0.758,1.09021440670453e-16,"8","Trf"
1.88989593613976e-07,1.7126925710999,0.343,0.137,0.00289399764701081,"8","Gsr"
8.02309576257549e-09,1.70629033931047,0.343,0.121,0.000122857665412318,"8","Ifi203"
1.58197625472572e-11,1.70054916780431,0.731,0.476,2.4224802388615e-07,"8","Ninj1"
5.69980161802313e-09,1.68527700639676,0.507,0.24,8.72810621767882e-05,"8","Tgfbi"
1.89915363371771e-07,1.6744009763358,0.493,0.255,0.00290817395931193,"8","Tm6sf1"
3.76050108864566e-09,1.65801870436043,0.552,0.282,5.75845531704309e-05,"8","Rbpj"
7.88301726224341e-08,1.65735302503785,0.418,0.193,0.00120712643336733,"8","Pid1"
3.68806211216021e-07,1.63491585425797,0.403,0.186,0.00564752951235092,"8","Rps6ka3"
7.70512155523344e-09,1.63021805775759,0.597,0.323,0.00011798852637529,"8","Txnip"
6.23317664782395e-20,1.61215760501922,0.925,0.667,9.54486340081281e-16,"8","Emp3"
1.93009371022616e-10,1.6036193575288,0.612,0.296,2.95555249846931e-06,"8","Ptgs1"
8.04741866271474e-11,1.59681316602048,0.746,0.455,1.23230121982151e-06,"8","Ifi27l2a"
5.97955088815894e-11,1.59079171320922,0.672,0.378,9.15648627503779e-07,"8","Serpinb6a"
1.38775017990264e-12,1.58270788318695,0.791,0.612,2.12506185048491e-08,"8","Itgb2"
9.59827579929853e-11,1.55305998353475,0.731,0.5,1.46978397314658e-06,"8","Rap1b"
2.82437444982901e-09,1.51917251074581,0.642,0.385,4.32496459502317e-05,"8","Fermt3"
4.4411531340784e-08,1.44183191825085,0.328,0.113,0.000680073779421426,"8","Cbfa2t3"
5.0537342346414e-07,1.43225287317601,0.493,0.259,0.00773878323350637,"8","Mgst1"
2.81313295926218e-06,1.4296935641761,0.507,0.302,0.0430775050051817,"8","Cdk2ap2"
6.28795126290394e-11,1.36740599985184,0.746,0.457,9.6287397688848e-07,"8","Alox5ap"
2.67416985253071e-07,1.33461079416464,0.642,0.438,0.00409495629518028,"8","Ptplad2"
1.84392660276743e-06,1.33205580902037,0.522,0.309,0.0282360480681777,"8","Irf2"
8.91239608094311e-08,1.30547215408772,0.791,0.707,0.00136475521187482,"8","Pycard"
6.11901368093779e-09,1.28660014073173,0.612,0.34,9.37004564962003e-05,"8","Klf13"
2.24369000104309e-13,1.28550091083343,0.94,0.902,3.43576249859729e-09,"8","Gpx1"
2.8335711873562e-15,1.27702794338715,0.866,0.619,4.33904755919855e-11,"8","App"
3.65814704852218e-11,1.27235089790134,0.866,0.737,5.60172057540201e-07,"8","Fxyd5"
1.45448458591373e-08,1.2708257262321,0.776,0.659,0.000222725224640969,"8","Srgn"
1.20129634023736e-06,1.22271360755405,0.597,0.386,0.0183954508580547,"8","Xbp1"
6.45929137496812e-13,1.21116511855304,0.925,0.733,9.89111288248869e-09,"8","Man2b1"
9.30495676612559e-09,1.20376817835521,0.761,0.598,0.000142486802959681,"8","Tcn2"
3.90406023482409e-08,1.17317879139235,0.746,0.52,0.000597828743758613,"8","Neat1"
6.83239520519876e-10,1.16828287147938,0.776,0.556,1.04624467777209e-05,"8","Zeb2"
1.1108499871769e-08,1.12064575178487,0.716,0.534,0.000170104458536399,"8","Wnk1"
3.82016371034159e-08,1.05940292125441,0.791,0.658,0.000584981668964607,"8","Tln1"
8.00748018659522e-07,1.03485263673417,0.701,0.512,0.0122618544097333,"8","Glul"
5.99889305291503e-13,0.929566888936151,1,0.776,9.18610493192879e-09,"8","Lyz2"
1.55605496639399e-06,0.873094869681513,0.761,0.609,0.0238278697003911,"8","Txn1"
7.13629361601312e-08,0.847190502237883,0.925,0.7,0.00109278064142009,"8","Hspa5"
8.76308783880088e-07,0.830021714060232,0.866,0.756,0.0134189164075558,"8","Lamp2"
9.55361814185115e-12,0.789457737960336,0.985,0.926,1.46294554606167e-07,"8","H2-D1"
1.07597553072433e-06,0.744612055335271,0.881,0.749,0.0164764133019817,"8","Ptpn18"
1.35048954789179e-06,0.736224491595873,0.806,0.669,0.020680046446867,"8","Arhgdib"
1.75655673330085e-06,0.665295708630042,0.97,0.924,0.026898153257036,"8","H2-K1"
5.32631909796141e-07,0.614460294370792,0.537,0.283,0.00815619243470831,"8","S100a6"
1.11710706352292e-08,0.578636614443374,0.522,0.249,0.000171062604637265,"8","Sptbn1"
5.56988287112183e-13,0.489211105371053,0.881,0.665,8.52916164054886e-09,"8","Dbi"
