"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.03432204013082e-180,3.29800846940596,0.335,0.067,1.58385734005232e-176,"0","Lag3"
0,3.24149654715106,0.772,0.176,0,"0","Cst7"
0,3.21521478044215,0.771,0.172,0,"0","Gpr34"
3.25565020408196e-260,3.20834391642116,0.407,0.064,4.9853771575107e-256,"0","Siglech"
1.21619556320611e-225,3.13619438511603,0.399,0.079,1.86236026593752e-221,"0","Gpr84"
4.6873962241595e-268,3.09950008879574,0.506,0.135,7.17780983805544e-264,"0","P2ry12"
1.11554819469277e-107,3.072489445863,0.415,0.201,1.70823895053303e-103,"0","Ccl4"
2.79553331079965e-154,3.01491567968872,0.303,0.062,4.28080015882751e-150,"0","Ch25h"
0,2.90322129034697,0.761,0.191,0,"0","Plxdc2"
6.63991770012084e-170,2.66310547949814,0.364,0.093,1.0167705974195e-165,"0","Ctsf"
0,2.36771733100207,0.941,0.495,0,"0","Olfml3"
0,2.35210939878533,0.992,0.517,0,"0","Cd81"
9.60399238934425e-130,2.34531729754806,0.318,0.089,1.47065935458029e-125,"0","Hpgd"
1.43446433639819e-105,2.33726107118233,0.501,0.292,2.19659523832655e-101,"0","Ccl3"
1.10802741916269e-258,2.30533551971928,0.567,0.192,1.69672238696383e-254,"0","Golm1"
1.20036014951344e-93,2.29746361553144,0.5,0.31,1.83811149694993e-89,"0","Apoc1"
0,2.29205753248022,0.977,0.34,0,"0","Sparc"
0,2.28090404592157,1,0.981,0,"0","Cst3"
1.04155637172908e-211,2.22213092157046,0.479,0.141,1.59493527202874e-207,"0","Slco2b1"
4.76442283892416e-209,2.17085461116439,0.487,0.151,7.29576069324457e-205,"0","Cadm1"
5.34512670285703e-113,2.16973658362108,0.307,0.095,8.18499252008497e-109,"0","Slc12a2"
6.25898131737871e-235,2.15665947090057,0.59,0.232,9.58437809130202e-231,"0","Tmem119"
0,2.12837153947028,0.99,0.538,0,"0","Cx3cr1"
1.69669570460119e-124,2.12567289460995,0.323,0.094,2.5981501324558e-120,"0","Ecscr"
0,2.07519525987597,0.99,0.665,0,"0","Csf1r"
0,2.068569989372,0.806,0.401,0,"0","Kctd12"
6.54414267674866e-261,2.05789082338146,0.611,0.226,1.00210456809052e-256,"0","Pmp22"
0,2.05255303962373,0.973,0.632,0,"0","Ly86"
2.81849597909125e-89,2.04056894067023,0.301,0.116,4.31596289278244e-85,"0","P2ry13"
0,2.01689895969328,0.674,0.192,0,"0","Serpine2"
1.48801208103628e-109,2.00962095518927,0.349,0.131,2.27859289969085e-105,"0","Pde3b"
0,2.0056348812064,0.705,0.286,0,"0","Ldhb"
0,2.00098763276381,0.979,0.536,0,"0","Fcrls"
3.76097528664742e-148,1.93399732122171,0.474,0.196,5.7591814564432e-144,"0","Egr1"
2.79028539206211e-146,1.91698053950425,0.477,0.214,4.27276402086471e-142,"0","Asph"
