"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,6.26945845860215,0.593,0.008,0,"4","Hmmr"
0,6.25193507046087,0.344,0.004,0,"4","Fam64a"
0,6.22687028066063,0.385,0.004,0,"4","Bub1"
0,6.22606052708138,0.319,0.003,0,"4","Esco2"
0,6.14372837541659,0.377,0.004,0,"4","Kif4"
0,6.14149086676468,0.623,0.008,0,"4","Ccna2"
0,6.1371354018939,0.615,0.01,0,"4","Nusap1"
0,6.13199907471555,0.322,0.004,0,"4","Ccnf"
0,6.11596695226931,0.366,0.003,0,"4","Aspm"
0,6.09839226303072,0.359,0.004,0,"4","Ncapg"
0,6.09324660625591,0.861,0.02,0,"4","Birc5"
0,6.0649962168989,0.542,0.011,0,"4","Hist1h1b"
0,6.02752337096138,0.363,0.004,0,"4","Anln"
0,6.02347466312884,0.835,0.028,0,"4","Top2a"
0,5.94736271368636,0.553,0.01,0,"4","Tk1"
0,5.94549753463307,0.41,0.005,0,"4","Plk1"
0,5.90892316710986,0.681,0.014,0,"4","Cdca3"
0,5.90797225364894,0.575,0.006,0,"4","Pbk"
0,5.88872770808561,0.326,0.005,0,"4","Aurka"
0,5.84536117979735,0.363,0.005,0,"4","Casc5"
0,5.82386559182726,0.872,0.021,0,"4","2810417H13Rik"
0,5.77822827600602,0.696,0.017,0,"4","Cenpf"
0,5.76401535535313,0.853,0.032,0,"4","Mki67"
0,5.70584773690513,0.44,0.008,0,"4","Sgol1"
0,5.69736450548501,0.473,0.008,0,"4","Bub1b"
0,5.68244920865586,0.399,0.008,0,"4","Cdc20"
0,5.67466496770037,0.678,0.021,0,"4","Ube2c"
0,5.63974662462652,0.469,0.009,0,"4","Kif11"
0,5.63581463674162,0.538,0.012,0,"4","Rrm2"
0,5.62206851238864,0.505,0.009,0,"4","Ccnb1"
0,5.62059918787606,0.319,0.005,0,"4","Kif22"
0,5.6130336082147,0.645,0.011,0,"4","Prc1"
0,5.56345475901117,0.619,0.015,0,"4","Cenpe"
8.74327273619266e-302,5.45466073306661,0.308,0.005,1.33885735409318e-297,"4","Ndc80"
0,5.44723509487392,0.341,0.005,0,"4","Kif15"
5.02074949118144e-295,5.41082725534786,0.311,0.005,7.68827369584614e-291,"4","Kif2c"
0,5.38799240961352,0.67,0.019,0,"4","Tpx2"
0,5.37794772248337,0.52,0.009,0,"4","Ckap2l"
0,5.3690356755679,0.462,0.008,0,"4","Cenpm"
0,5.31906606406412,0.418,0.009,0,"4","Rad51ap1"
0,5.22814400171012,0.619,0.016,0,"4","Ccnb2"
0,5.2043306963687,0.564,0.018,0,"4","Spc25"
0,5.20180436796946,0.3,0.004,0,"4","Kif20a"
