"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,10.9930319579543,1,0.004,0,"9","Slc6a11"
0,10.3758053197136,0.947,0.003,0,"9","Itih3"
0,10.1450585518146,0.947,0.003,0,"9","Slc7a10"
0,10.0728032895561,0.474,0.001,0,"9","Atp13a4"
1.89041689086202e-76,9.8825934830596,1,0.056,2.89479538497701e-72,"9","Slc1a2"
1.78248074592116e-296,9.85139280387214,0.316,0,2.72951276622907e-292,"9","Igsf1"
0,9.74312085304038,0.947,0.009,0,"9","Agt"
0,9.60370109582497,0.474,0.001,0,"9","Gpc5"
0,9.56778561879049,1,0.01,0,"9","Ntsr2"
0,9.55745365160306,0.895,0.004,0,"9","Gjb6"
0,9.53031151249535,0.842,0.006,0,"9","Cldn10"
2.58885954237662e-259,9.50679518071366,0.368,0.001,3.96432061724131e-255,"9","Acsbg1"
7.94100450932111e-155,9.46169558633319,1,0.025,1.21600602051234e-150,"9","Slc4a4"
1.24595748758093e-142,9.45554744954003,1,0.027,1.90793470073269e-138,"9","Aqp4"
0,9.43710611862917,0.684,0.003,0,"9","Baalc"
1.42978366203303e-222,9.41736029523073,0.316,0.001,2.18942772167118e-218,"9","Car10"
0,9.32490929857189,0.737,0.004,0,"9","Lcat"
7.99844502967937e-273,9.25774873999084,0.474,0.002,1.2248018873948e-268,"9","Gabrb1"
0,9.24429708897947,1,0.007,0,"9","Mmd2"
0,9.2212281206432,0.789,0.003,0,"9","Paqr6"
0,9.20769147090846,0.474,0.001,0,"9","Etnppl"
0,9.06568642709005,0.789,0.003,0,"9","Chl1"
0,9.01052952908189,0.526,0.002,0,"9","Igdcc4"
0,8.96964136035023,0.632,0.003,0,"9","Gria1"
4.10425049110257e-247,8.8509921843474,0.526,0.003,6.28483877702536e-243,"9","Pygm"
1.91215746653228e-73,8.75614774369819,1,0.059,2.92808672850088e-69,"9","Aldoc"
2.69288610385785e-260,8.71553885459503,0.632,0.005,4.12361649083752e-256,"9","Gabrg1"
1.49578964013646e-233,8.6783401030062,0.789,0.009,2.29050267594096e-229,"9","Slc6a1"
7.27686420392926e-167,8.67646590284947,0.316,0.002,1.11430621554769e-162,"9","Apln"
9.11924264550667e-202,8.67112267477335,0.368,0.002,1.39642962630644e-197,"9","Tmem56"
3.66649925201002e-206,8.63639540366771,0.632,0.006,5.61451030460294e-202,"9","Abhd3"
1.93811724810005e-145,8.63153850057256,0.368,0.003,2.9678389420156e-141,"9","Chst10"
5.5204987694428e-167,8.61555342794089,0.316,0.002,8.45353976564776e-163,"9","AI464131"
0,8.53643637827934,0.947,0.009,0,"9","Fgfr3"
1.22010308111111e-271,8.51158095023153,0.579,0.003,1.86834384810544e-267,"9","Cntfr"
3.17886394481052e-165,8.46280212087342,0.368,0.002,4.86779435868836e-161,"9","Trpm3"
8.20785458164567e-115,8.40649926899476,1,0.035,1.2568687720874e-110,"9","Atp1b2"
8.65986070807155e-90,8.30648117923207,1,0.046,1.326084470227e-85,"9","Cpe"
2.35222279041574e-78,8.29430319472127,1,0.054,3.60195875896362e-74,"9","Ndrg2"
4.34740845404833e-222,8.25939528328186,0.474,0.003,6.65718656568421e-218,"9","Cyp7b1"
6.28336383366041e-296,8.20984962266129,0.632,0.004,9.62171503848418e-292,"9","Acsl6"
1.23311661839288e-140,8.19970606825327,0.316,0.002,1.88827147774502e-136,"9","Bmpr1b"
3.60572042123503e-265,8.18706054921941,0.842,0.009,5.52143968103721e-261,"9","Arxes2"
3.09318065976973e-193,8.18221947192125,1,0.019,4.73658754430539e-189,"9","Ttyh1"
1.33235604065778e-210,8.12616623547204,0.947,0.015,2.04023680505927e-206,"9","Gpm6a"
1.02304297820506e-176,8.09238318268469,0.474,0.004,1.56658571252541e-172,"9","Btbd17"
9.35414209483118e-164,8.06573069686976,0.421,0.003,1.4323997789815e-159,"9","Lgi4"
5.75617553882041e-282,8.0383653925734,0.947,0.011,8.8144316025957e-278,"9","Slc6a9"
1.113820127625e-175,8.01047478731063,0.421,0.003,1.70559276143216e-171,"9","Sorcs2"
3.91516180638183e-221,8.00584781678691,0.789,0.009,5.9952872741125e-217,"9","Slc39a12"
3.48749921031173e-162,7.98367490515366,0.474,0.004,5.34040754075035e-158,"9","Adra2a"
0,7.97924776044607,0.842,0.007,0,"9","Kcnj16"
1.61011331998599e-179,7.93387769776778,0.579,0.006,2.46556652689455e-175,"9","Omg"
1.07044273579959e-139,7.93298783666116,1,0.028,1.63916896132992e-135,"9","Gja1"
3.54322079088621e-298,7.87113301119044,0.789,0.006,5.42573399708405e-294,"9","Adcyap1r1"
2.71267137929596e-224,7.84047644678776,0.737,0.008,4.15391368311591e-220,"9","Mboat2"
1.76244630080414e-121,7.79318325038263,0.316,0.002,2.69883402042138e-117,"9","Cdh22"
6.88684901168094e-194,7.78380070246459,1,0.019,1.0545831891587e-189,"9","Enho"
3.3577220436976e-64,7.77044797534788,1,0.068,5.14167976551414e-60,"9","Atp1a2"
2.20097097118509e-111,7.70210990810329,0.316,0.003,3.37034684817572e-107,"9","Psd2"
8.17214505842734e-179,7.69257326417519,0.737,0.011,1.25140057279698e-174,"9","Tagln3"
2.48593067723433e-121,7.673666499161,0.316,0.002,3.80670564604894e-117,"9","Il33"
7.48925887209953e-118,7.66512568000766,0.474,0.007,1.1468302110846e-113,"9","Rorb"
1.36311098764648e-118,7.64133882218675,0.421,0.005,2.08733185538305e-114,"9","Nkain4"
