"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.42862113305323e-82,3.66186857505194,0.862,0.24,2.55123161940646e-78,"8","Cd74"
9.88282496415106e-50,2.43564350867302,0.935,0.651,1.7648748820981e-45,"8","Ifitm3"
1.25669562855159e-45,2.3967960824982,0.862,0.489,2.24420705346743e-41,"8","Tmem176b"
2.89800012852288e-44,4.45464314883102,0.341,0.056,5.17524862951617e-40,"8","Lifr"
0,4.24773566315688,0.902,0.036,0,"9","Plac8"
0,11.0489304674853,0.793,0.001,0,"9","Xcr1"
0,5.59706323891338,0.761,0.019,0,"9","Jaml"
0,8.08612145956286,0.739,0.007,0,"9","Ifi205"
0,6.98477316998419,0.717,0.007,0,"9","Itgae"
0,8.28507181960705,0.674,0.003,0,"9","Clec9a"
0,6.60370030932987,0.511,0.005,0,"9","Fcrla"
0,8.24798690151839,0.489,0.004,0,"9","Snx22"
0,7.77733235334259,0.446,0.002,0,"9","Gm43914"
0,10.8013980894409,0.326,0,0,"9","Gcsam"
