"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.37956644927807e-49,4.58962324044907,0.325,0.044,7.82102976512078e-45,"8","C4b"
3.09397913937864e-47,4.50751812828271,0.359,0.056,5.52522794710238e-43,"8","Lifr"
0,4.25578764600841,0.901,0.036,0,"9","Plac8"
0,10.9472931489095,0.791,0.001,0,"9","Xcr1"
0,5.6130223387588,0.769,0.019,0,"9","Jaml"
0,8.09093138517592,0.736,0.007,0,"9","Ifi205"
0,7.00073226982961,0.725,0.007,0,"9","Itgae"
0,8.30103091945247,0.681,0.003,0,"9","Clec9a"
0,6.6196594091753,0.516,0.005,0,"9","Fcrla"
0,8.26394600136382,0.495,0.004,0,"9","Snx22"
0,7.79329145318802,0.451,0.002,0,"9","Gm43914"
0,10.8173571892863,0.33,0,0,"9","Gcsam"
0,11.519698150557,0.882,0.001,0,"10","Iglc3"
0,11.1190809130934,0.824,0.001,0,"10","Ly6d"
0,13.0751038320796,0.765,0,0,"10","Gm21762"
0,10.3250904794103,0.765,0.003,0,"10","Ccr9"
0,11.4302067269199,0.706,0.001,0,"10","Cd8b1"
0,11.0778051202995,0.706,0.001,0,"10","Mctp2"
0,10.0129776484037,0.706,0.002,0,"10","Atp1b1"
0,8.80090665620568,0.647,0.003,0,"10","Smim5"
0,7.63215435638789,0.647,0.003,0,"10","Cd7"
0,10.0953438748342,0.529,0.001,0,"10","Atp2a1"
